,"Barens Inc.
113 Meadow Rd, Seneca, PA 16346
4075 Arcadia Lane, Fort Mohave, AZ ",,
Preferred Client Pricing,,,
,, PriceCode , PriceCode 
StockCode,Description, P , *C (Case Qty) 
2484,5026.0256.00 SEAL KIT (FOR 3 PLUNGERS), $40.80 ,  
2485,1/4 MEG 0560 WASHJET SPRAY NOZZLE, $5.39 ,  
2490,KIT 311 OIL SEAL KIT FOR ET PUMPS, $18.34 ,  
2495,3VX375 WEDGE COGGED BELTS (MAD MAX 390), $10.74 ,  
2496,"TANK SCREEN 3/8 FPT, 50 MESH", $2.50 ,  
2497,"(50)TANK SCREEN 1/2 FPT, 50 MESH", $2.84 , $2.69 
2498,"TANK SCREEN 3/4 FPT, 50 MESH", $3.12 ,  
2500,"PULSE HOSE PLUGGED 24"" HI-FLEX 1500PSI 250 DEG 3/8", $30.70 ,  
2502,1/4 MEG 15015 WASHJET SPRAY NOZZLE, $5.39 ,  
2503,EZ2536S 3.6GPM 2500PSI 1750RPM 24mm, $529.34 ,  
2505,XW-M15.30N 4.0GPM 4350PSI 1450RPM 24mm, $662.05 ,  
2507,GIANT PRESSURE RELIEF 1/4MPT 500-1200PSI, $10.41 ,  
2509,"STEEL HEX COUPLER 1/8"", 5000 PSI", $1.60 ,  
2510,"STEEL HEX NIPPLE 1/4 MPT, 5000 PSI", $1.31 ,  
2511,BACKFLOW PREVENTER 3/4 FGH X 3/4 MGH, $12.00 ,  
2515,TS1011L 4.0GPM 2000PSI @1450RPM SOLID SHAFT 4.75GP, $630.16 ,  
2517,BALL VALVE 7000PSI 1/4FPT NICKEL PLATED, $25.70 ,  
2521,"BRASS ADAPTER 1/4 FPT X 1/4 MPT, HEAVY", $2.47 ,  
2523,CRANKCASE SIDE COVER ASSY GX340-390, $71.06 ,  
2525,"2540087 BRACKET, BRAKE", $0.63 ,  
2527,EACH EXHAUST DEFLECTOR GX240-GX390, $2.96 ,  
2529,KIT 310 VALVE CAP ET PUMPS, $59.74 ,  
2531,"BEND RESTRICTOR RED 3/8"" 2 WIRE HOSE", $1.03 ,  
2532,"WASHER FLAT 3/8"" X 1.5"" FENDER ZINC PLT. USED ON F", $0.35 ,  
2533,"1780100 PISTON, GUIDE", $4.20 ,  
2534,1980290 OIL SIGHT GLASS W/O-RING, $4.98 ,  
2535,2103249 SWIVEL REPAIR KIT, $11.17 ,  
2536,"KIT 2547 PISTON 20MM RK, RKA", $123.48 ,  
2538,"1780090 PISTON, GUIDE", $5.97 ,  
2539,1780060 GUIDING PISTON, $20.92 ,  
2540,12326 O-RING, $0.65 ,  
2543,7676 COPPER GASKET, $1.79 ,  
2546,220268 BRAKE, $1.75 ,  
2547,F6C ALUM BASE & FOOT KIT, $50.37 ,  
2550,"2 HP 1725RPM C-FACE 5/8"" SHAFT ODP BALDOR SPEC 35K", $460.35 ,  
2552,DS ONLY - BALDOR CL1408 3HP 1725RPM, $700.99 ,  
2553,"1/2""x300' PVC CLEARBRAID HOSE", $234.50 ,  
2554,DS ONLY - BALDOR PCL1327M 5 HP 3450RPM, $573.68 ,  
2555,DS ONLY - BALDOR CL1410 5 HP 1725RPM, $879.15 ,  
2556,"900.551 MANIFOLD ARM FOR 6"" DUCT CLEANER", $100.69 ,  
2560,SEWER HOSE 1/8x50' 2900PSI 140 DEG F, $52.63 ,  
2561,SEWER HOSE 1/8x100' 2900PSI 140 DEG F, $88.06 ,  
2568,(70)STEEL STREET TEE 3/8FPTx3/8MPTx3/8FPT 4000 PSI, $6.97 , $6.61 
2569,STEEL STREET TEE 1/2FPTx1/2MPTx1/2FPT  3000 PSI, $8.17 ,  
2570,STEEL TEE 3/8FPTx3/8FPTx3/8FPT 4000PSI, $7.07 ,  
2571,STEEL TEE 1/2FPTx1/2FPTx1/2FPT 3000PSI, $9.05 ,  
2572,STEEL BRANCH TEE 3/8FPTx3/8FPTx3/8MPT  4000 PSI, $8.91 ,  
2573,STEEL BRANCH TEE 1/2FPTx1/2FPTx1/2MPT 3000 PSI, $9.11 ,  
2574,"STEEL HEX HEAD PLUG 3/8 MPT, 4000 PSI", $0.76 ,  
2575,"STEEL HEX HEAD PLUG 1/2 MPT, 3000 PSI", $0.86 ,  
2576,"STEEL BUSHING 3/8 MPT X 1/4 FPT, 4000PSI", $2.44 ,  
2577,"STEEL BUSHING 1/2 MPT X 1/4 FPT,3000PSI", $1.23 ,  
2578,"(200)STEEL BUSHING 1/2 MPT X 3/8 FPT,3000PSI", $2.00 , $1.90 
2579,"STEEL ADAPTER 3/8 FPT X 1/4 MPT, 4000PSI", $2.54 ,  
2580,"STEEL ADAPTER 1/2 FPT X 3/8 MPT,3000PSI", $4.13 ,  
2581,"STEEL HEX COUPLER 1/4 FPT, 5000 PSI", $2.52 ,  
2582,"(300)STEEL HEX COUPLER 3/8 FPT, 4000 PSI", $2.96 , $2.81 
2583,STEEL HEX COUPLER 3/8FPTx1/4FPT 4000PSI, $3.29 ,  
2584,"STEEL HEX COUPLER 1/2 FPT, 3000 PSI", $2.90 ,  
2585,STEEL HEX COUPLER 1/2FPTx3/8FPT 3000PSI, $4.19 ,  
2586,"STEEL HEX NIPPLE 3/8 MPT, 4000 PSI", $2.08 ,  
2587,"STEEL HEX NIPPLE 3/8MPT X 1/4MPT, 4000PSI", $2.14 ,  
2588,"STEEL HEX NIPPLE 1/2 MPT, 3000 PSI", $2.38 ,  
2589,"STEEL HEX NIPPLE 1/2MPT X 3/8MPT, 3000PSI", $2.38 ,  
2590,"STEEL ELBOW 3/8 FPT, 4000 PSI", $3.61 ,  
2591,"STEEL ELBOW 1/2 FPT, 3000 PSI", $4.10 ,  
2592,"STEEL ELBOW 1/2 FPT X 3/8 FPT, 3000 PSI", $4.55 ,  
2593,(150)STEEL STREET ELBOW 3/8MPTx3/8FPT 4000PSI, $5.45 , $5.17 
2594,STEEL STREET ELBOW 3/8MPTx1/2FPT 3000PSI, $5.12 ,  
2595,(50)STEEL STREET ELBOW 1/2MPTx1/2FPT 3000PSI, $4.85 , $4.60 
2596,STEEL STREET ELBOW 1/2MPTx3/8FPT 3000PSI, $3.46 ,  
2599,OIL DIP STICK GX160-GX200, $4.03 ,  
2601,PA 2.1 FIXED INJECTOR QC KIT (plug in/socket out), $18.40 ,  
2602,VITON O-RING 3.5mm x 15mm 2 FOR 2603, $2.32 ,  
2603,HIGH TEMP SWIVEL VITON O-RING KIT FOR 5428/5429/62, $5.63 ,  
2604,"FUEL LINE ASSY. 3/16"" OD X 6 1/2""", $4.10 ,  
2605,"FUEL LINE ASSEMBLY 3/16"" OD X 8""", $4.51 ,  
2606,"2454 COUPLING (A) 5/16 PUMP SHAFT (M,A)", $4.51 ,  
2607,"2290 COUPLING (S) 7/16 PUMP SHAFT (J,H)", $4.51 ,  
2608,ADAMS SWIVEL 90 DEG 3/8MPT x 3/8FPT, $38.94 ,  
2611,5781 ELECTRODE ASSY KIT(A&S) FOR BURNERS WITH UNDE, $24.85 ,  
2612,270 PUMP 3.5GPM 1500PSI 1420RPM 16.5mm, $666.34 ,  
2613,"S.S. CABLE CLAMPS 7/8"" ID use on HRSS300 W/1/2""AG", $1.73 ,  
2614,"3616/31653 GASKET, UNIVERSAL", $3.57 ,  
2615,20843 LOCKING PIN ASSY., $23.79 ,  
2616,530 PUMP 5.0GPM 2500PSI 1100RPM 24mm," $1,324.83 ",  
2618,EACH 16 OZ. RED DEVIL SOOT REMOVER, $8.81 ,  
2619,CASE RED DEVIL SOOT REMOVER *QTY 12 16OZ CANS*, $103.11 ,  
2620,QC-MEG 1509 SPRAY NOZZLE YELLOW HEAD, $5.48 ,  
2621,QC-MEG 1512 SPRAY NOZZLE YELLOW HEAD, $5.48 ,  
2625,BUNA-N O-RING 3.5mm x15mm FOR 6753 HRGPSWVRK *2EA*, $0.88 ,  
2639,BRASS BUSHING 1/4 MPT X 1/8 FPT, $0.76 ,  
2640,45784 SEAL RETAINER 2 PCS. MODEL 45, $5.52 ,  
2641,"PKG 100 CABLE TIES 18""x.30"" 120# NATURAL", $25.14 ,  
2642,BRASS SANDBLASTER KIT 4.5 ORIFICE 1.3mm, $105.76 ,  
2643,BRASS SANDBLASTER KIT 5.0ORIFICE 1.4mm, $105.76 ,  
2645,BRASS & CARBIDE NOZZLE FOR ARROWLINE SANDBLASTER, $35.33 ,  
2647,(100)LIN. FT. 6 GA. BLACK BATTERY CABLE, $2.10 , $1.99 
2649,(25)RECOIL ASSY GX160-200, $18.17 , $17.22 
2651,6-UB22 BOLT-ON UNLOADER, $123.80 ,  
2653,9.0222.00 BRASS RETAINER RING 15mm, $18.35 ,  
2654,"M.M.R. 2HP 1725RPM C-FACE 5/8"" ODP, WIRED WITH SWI", $588.16 ,  
2657,M8 LIGHT X 25mm HEX HEAD BOLTS FOR #4542 PUCK, $0.05 ,  
2660,(100)LIN. FT. 6 GA. RED BATTERY CABLE, $2.10 , $1.99 
2664,DS ONLY - BALDOR CEM3615T 5 HP 3PHASE 1725RPM, $612.31 ,  
2667,DUAL NOZZLE HOLDER BY C&R, $28.85 ,  
2669,ADAMS ACID INJECTOR 2-3GPM 1.8 KIT WITH S.S. QC SO, $46.83 ,  
2676,60040009 CERAMIC PLUNGER 15MM, $49.69 ,  
2680,KIT 197 PACKING 18MM, $69.79 ,  
2681,"14177 O-RING, FILLER CAP", $1.54 ,  
2682,14480 BEARING, $26.48 ,  
2685,"17399 O-RING, PLUNGER RETAINER (BUNA-N)", $1.54 ,  
2687,"3/8"" X 4.5' NEPTUNE 4000 BLUE 3/8 MPT SOLID X 3/8", $22.15 ,  
2689,"25301 OIL SEAL, CRANKCASE (BUNA-N)", $5.07 ,  
2690,103090 ASSY VALVE FOR K169 66 SERIES, $33.58 ,  
2695,"30488 SEAL KIT 53,58,530,580", $109.65 ,  
2696,"30610 SEAL KIT 51,55,550", $185.39 ,  
2697,"30623 SEAL KIT 30,31,34,35,310,340,350", $108.93 ,  
2698,30629 SEAL KIT 45, $184.67 ,  
2699,30683 VALVE KIT 43HS 45 (2 KITS/PUMP), $106.77 ,  
2700,30798 SEAL KIT 650, $209.20 ,  
2701,"30799 SEAL KIT 56,57,59,60", $199.82 ,  
2702,"30820 VALVE KIT 7FR,650 (2 KITS/PUMP)", $108.21 ,  
2703,"30821 VALVE KIT 310,340,350 (2 KITS/PUMP)", $88.01 ,  
2704,"2702026 HOSE FOR 18"" FSC (HAMMERHEAD)", $43.23 ,  
2705,30913 SEAL KIT 1050, $235.89 ,  
2706,"30914 SEAL KIT 230,240,270", $114.70 ,  
2707,"30915 VALVE KIT 230,240,270 (1 KIT/PUMP)", $186.85 ,  
2711,"31040 SEAL KIT 3531,3535,3537", $468.19 ,  
2713,34052 VALVE KIT 2SF (1 KIT/PUMP), $74.31 ,  
2714,34053 SEAL KIT 2SF, $108.21 ,  
2715,34054 SEAL KIT W/45188 SEALS/4SF, $166.64 ,  
2716,34055 VALVE KIT 4SF (1 KIT/PUMP), $126.97 ,  
2718,KIT 227 PACKING COMPLETE 18MM, $47.47 ,  
2721,34668 INLET VALVE KIT 2SF, $67.10 ,  
2722,34920 VALVE KIT 10+GPM 1050 (2 KITS/PUMP), $113.98 ,  
2723,43211 OIL FILLER CAP, $8.61 ,  
2725,"43222 OIL SEAL (BUNA-N) 5FR,7FR", $7.05 ,  
2726,126587/43227 WASHER 7FR, $8.39 ,  
2727,"43228 OIL SEAL, CRANKCASE(BUNA-N)5FR,7FR", $7.71 ,  
2729,"43232 CERAMIC PLUNGER 53,56,57,58,59,60", $103.16 ,  
2730,60040109 CERAMIC PLUNGER 18MM, $49.69 ,  
2731,"46504 PLUNGER RETAINER 3FR,5FR,7FR", $7.35 ,  
2732,"43235 BACK-UP TEFLON RING 3FR,5FR,7FR", $2.87 ,  
2734,"43249 O-RING, VALVE SEAT(BUNA-N)7FR,15FR", $1.54 ,  
2735,1/4 MEG 2560 WASHJET SPRAY NOZZLE, $5.39 ,  
2737,"43328 BARRIER SLINGER 5FR,7FR,42HS,43HS", $2.87 ,  
2742,"43358 O-RING, VALVE SEAT (BUNA-N) 5FR", $1.10 ,  
2744,43367 PLUNGER CERAMIC 5FR - NEED 3, $101.72 ,  
2745,43721 VALVE-Q.V., $7.71 ,  
2747,43750 VALVE SPRING, $2.64 ,  
2751,"43851 VALVE PLUG-CHROMED 7FR,15FR", $34.19 ,  
2752,43900 BARRIER SLINGER, $3.09 ,  
2756,"PKG OF 25 O-RING BUNA-N FOR 3/8"" QC SOCKETS", $5.43 ,  
2757,"PKG OF 10 O-RING BUNA-N FOR 3/8"" QC SOCKETS", $2.52 ,  
2758,92241 BUBBLE OIL GAUGE, $9.20 ,  
2763,"44428 FLAT FLEX.NBR GASKET, OIL GAUGE", $2.22 ,  
2765,"44564 SPRING RETAINER (PVDF)4SF,7FR,15FR", $6.39 ,  
2766,44666 DOMED OIL FILLER CAP HS MODEL, $24.59 ,  
2767,"PKG OF 25 O-RING BUNA-N FOR 1/4"" QC SOCKETS", $5.02 ,  
2768,3201.0027.00 OIL LEVEL SIGHT GLASS, $3.33 ,  
2772,TS2021 NICKEL PLT HEAD LEFT HAND SHAFT 5.6GPM 3500, $615.64 ,  
2774,BACKUP SPLIT RING TEFLON AS568A-211 (2 for 2535 &, $1.05 ,  
2775,45679 SEAL CASE-BRASS 5FR (NEED 3/PUMP), $49.70 ,  
2776,45688 SEAL RETAINER ADAPTER 5FR, $5.29 ,  
2778,"45685 SEAL CASE (BRASS) 56,57,59,60", $50.46 ,  
2781,"45697 WASHER (M18) 3FR,5FR,7FR", $2.64 ,  
2783,"45847 PLUNGER CERAMIC 2SF,2SFX", $31.74 ,  
2784,45891 GASKET 12.5mm COPPER, $1.10 ,  
2785,"PKG OF 10 O-RING BUNA-N FOR 1/4"" QC SOCKETS", $2.52 ,  
2786,"33916 SEAL KIT 1050, 1051, 1057", $221.46 ,  
2787,CASE (24) 4.5 OZ. OIL FOR AXIAL PUMPS, $173.77 ,  
2788,"20189 BACK-UP-RING, PLGR, PTFE", $6.18 ,  
2789,126559/89649 STUD-PLUNGER RETAINER, $4.60 ,  
2791,104360 PLUNGER RETAINER W/STUD (303 S.S), $15.45 ,  
2792,TELESCOPIC HANDLE 6'-12' W/THREADED TIP, $47.58 ,  
2794,"20213 BACK-UP-RING, VPG, PTFE", $5.52 ,  
2795,"2SF22ES 2.2GPM 2000PSI 3450RPM 5/8"" SHAFT ELEC. FL", $454.85 ,  
2798,310 PUMP 4GPM 2200PSI, $832.86 ,  
2799,7500S 2SF UNLOADER 1-6GPM 100-2000PSI, $100.99 ,  
2800,7600S 4SF UNLOADER 5GPM 3000PSI, $178.18 ,  
2801,58040109 PLUNGER 15mm EP & ESN SERIES, $39.53 ,  
2802,*REF 6965* 7535/7542 UNLOADER BLUE SPR 21GPM 4K, $186.01 ,  
2803,58040009 PLUNGER 13mm EP & ESN SERIES, $39.53 ,  
2804,7082 REG 2.5-7.8 GPM VRP 200/BLUE SPRG 850-3575 PS, $72.86 ,  
2805,OIL DIP STICK GX240-390, $4.55 ,  
2806,BACKUP RING AS568A-114 SPLIT TEFLON (2 FOR KITS 59, $1.75 ,  
2809,"24459 DISCHARGE MANIFOLD BRASS 3FR, 4FR", $126.17 ,  
2810,"43311 CERAMIC PLUNGER 51,55,550", $113.16 ,  
2811,7770 O-RING, $0.74 ,  
2812,1/4 MEG 25025 WASHJET SPRAY NOZZLE, $5.39 ,  
2813,BEARING GX160-200, $5.21 ,  
2814,"49118/33854 WASHER, SEAL, 1/2"", UNLP, RBR/STL7", $8.39 ,  
2816,58040209 18mm PLUNGER ES SERIES, $39.53 ,  
2817,AR880520 OIL SEAL, $11.01 ,  
2819,LW 3525S 3.5GPM 2500PSI 1450RPM 24mm, $384.57 ,  
2822,"33820 VALVE KIT 56,57,59,60 (NEED 2)", $120.47 ,  
2824,AR2849605 (OLD AR2840350) BRASS SHUTTER W/O-RING, $3.66 ,  
2828,"(50)WATER FILTER BLUE CAP W/FGH INLET & 1/2"" MPT", $20.26 , $19.20 
2830,W2.1SC BOLT-ON UNLOADER 5.5 GPM 3000 PSI, $143.85 ,  
2831,"O-RING FOR 1/4"" DOUBLE SHUT OFF SOCKET", $1.56 ,  
2832,"O-RING FOR 3/8"" DOUBLE SHUT OFF SOCKET", $1.84 ,  
2836,ADAMS ACID INJECTOR 3-5GPM 2.1 KIT WITH S.S. QC SO, $46.83 ,  
2837,16' DETERGENT HOSE ASSY COMPLETE, $28.85 ,  
2838,"4/3V335SH 3.35"" OD 4 GROOVE SHEAVE BARENS", $38.26 ,  
2840,QUAD COUPLER YELLOW INCLUDES STAINLESS STEEL PLUGS, $12.15 ,  
2842,"CRIMP FITTING 1/4"" STEM X SWIVEL 1/4MPT 20", $8.73 ,  
2843,"240V 40A 2.52"" FP 4 SCREW MT. OFF-PUMP-BURNER K.N.", $97.29 ,  
2846,7780 O-RING, $0.74 ,  
2847,17549 O-RING, $1.98 ,  
2848,14037 O-RING FOR BEARING CASE 4SF, $3.74 ,  
2849,"14044 O-RING, BEARING CASE (BUNA-N)", $6.18 ,  
2850,"14158 COTTER PIN, S.S. (M1.6x8)", $0.71 ,  
2854,27339 OIL SEAL (BUNA-N), $5.96 ,  
2855,"43245 HI-PRESSURE SEAL 2SF,3FR,53,530", $22.93 ,  
2856,44859 OIL SEAL 2SF, $6.85 ,  
2858,EACH WING NUT FOR AIR CLEANER GX160-390, $1.06 ,  
2859,44869 SEAL RETAINER 2SF, $2.87 ,  
2861,44876 LO-PRESSURE SEAL (BUNA-N) 2SF, $15.87 ,  
2862,44878 DISCHARGE VALVE SPACER-BRASS 2SF, $17.58 ,  
2864,BEARING GX240-390, $4.74 ,  
2865,"1/2"" SWIVEL STEM X 1/2"" MPT FITTING", $9.22 ,  
2866,"CAT 33005 SOCKET, SEAL CASE 1/2"" DRIVE", $60.12 ,  
2867,SAFETY RELIEF VALVE 1/4MPT W/HB OUTLET 1000-6000 P, $19.34 ,  
2868,"2660059 20"" PLASTIC BRUSH WITH CLIPS", $67.08 ,  
2869,45183 SEAL RETAINER 4SF, $4.20 ,  
2870,"NYLON 1/4"" SPEEDY HOSE CLAMP", $0.65 ,  
2871,"45188 LO-PRESSURE SEAL 4SF,43HS,70", $14.79 ,  
2872,45190 FEMALE ADAPTER-BRASS 4SF, $7.58 ,  
2873,"4/3B690SK 6.9"" OD 4 GROOVE SHEAVE BARENS", $67.62 ,  
2876,"45572 CONNECTING ROD-""H"" 4SF", $25.43 ,  
2877,45845 INLET VALVE (304 S.S.) 4SF, $13.16 ,  
2878,45848 PLUNGER (CERAMIC) 4SF, $37.88 ,  
2881,"89811 O-RING, BEARING CASE 4SF", $8.84 ,  
2884,"1/2"" SOLID STEM MPT *REPLACES 2 PIECE PREV*", $5.62 ,  
2886,"25461 OIL SEAL, CRANKCASE (BUNA-N)", $5.29 ,  
2887,"BEND RESTRICTOR BLACK 1/4"" HOSE", $1.06 ,  
2894,ROLL 200' #5 1/2 TRUBLUE RECOIL START CORD, $51.34 ,  
2895,SUNTEC 3715732-HK STRAINER & GASKET KIT, $3.65 ,  
2897,1560520 SPRING, $0.58 ,  
2899,"10051822 FLANGE GAS, EZ SERIES", $34.24 ,  
2900,BRASS BUSHING 3/8MPT X 1/4FPT [SHORT HEX], $1.62 ,  
2901,CAT650 PUMP 7.0/3000," $2,220.97 ",  
2902,ST-75 REPL. STEEL WOOL PAD, $2.01 ,  
2903,"1/4""x25' PVC CLEARBRAID HOSE", $13.05 ,  
2904,"1/4""x50' PVC CLEARBRAID HOSE", $21.57 ,  
2905,"1/4""x100' PVC CLEARBRAID HOSE", $37.63 ,  
2906,"3/8""x25' PVC CLEARBRAID HOSE", $16.69 ,  
2907,"3/8""x50' PVC CLEARBRAID HOSE", $30.77 ,  
2908,"3/8""x100' PVC CLEARBRAID HOSE", $60.63 ,  
2909,"1/2""x25' PVC CLEARBRAID HOSE", $21.45 ,  
2910,"1/2""x50' PVC CLEARBRAID HOSE", $42.85 ,  
2911,"1/2""x100' PVC CLEARBRAID HOSE", $77.79 ,  
2912,"3/4""x25' PVC CLEARBRAID HOSE", $32.21 ,  
2913,"3/4""x50' PVC CLEARBRAID HOSE", $61.90 ,  
2914,"3/4""x100' PVC CLEARBRAID HOSE", $120.12 ,  
2915,"5/8""x25' PVC CLEARBRAID HOSE", $26.27 ,  
2916,"5/8""x50' PVC CLEARBRAID HOSE", $49.18 ,  
2917,"5/8""x100' PVC CLEARBRAID HOSE", $95.86 ,  
2918,T9051EBF 2.11GPM 1500PSI 1750 RPM ELEC., $344.67 ,  
2920,"21427 BLOWERWHEEL FOR WAYNE 12 VOLT 4 1/4"" DIA. X", $26.00 ,  
2924,59040009 PLUNGER 20mm ES SERIES, $41.45 ,  
2925,10034622 ZFWWS FLANGE FOR GAS ENGINE, $35.56 ,  
2926,P.M.R. T9051EBF-VRT3-160 W/THERMAL RELIEF, $402.56 ,  
2929,5011.0216.00 RAIL KIT FW & LW TALL, $31.40 ,  
2930,NGK BPR6ES (ORIGINAL EQUIP) SPARK PLUG GX160-390, $5.13 ,  
2932,"*Y14410000 WASHER 3/8 BSP, STEEL", $4.29 ,  
2933,0205.0046.00 CONNECTING ROD, $16.65 ,  
2937,T1621L 5GPM 2500PSI SOLID SHAFT, $762.54 ,  
2938,"28204 BACK-UP RING, CYLINDER TEFLON 10FR", $10.59 ,  
2939,"CRIMP FITTING 3/8"" HOSE X SOLID 1/4"" MPT", $5.72 ,  
2942,2409.0073.00 KIT 18mm CERAMIC PISTON (3), $156.29 ,  
2946,"BURNER MOTOR 120V/60HZ, 1/7HP, 3450RPM FOR A/AF/AF", $80.51 ,  
2947,"BURNER MOTOR 220V/60HZ, 1/7HP, 3450RPM W/ CAPACITR", $151.75 ,  
2948,3CP1120.3 PUMP 4.2GPM 2200PSI 1725RPM 16.5mm SHAFT, $609.57 ,  
2949,"2383U BLOWER WHEEL, 6 1/4x3 7/16x 1/2"" ID SHAFT, S", $27.42 ,  
2951,"2288U BLOWER, 5 3/4 x 3 7/16, SF/SR/SM/S", $26.18 ,  
2952,5780 ELECTRODE ASSY KIT AF/AR/SF/SR/SM/ AFG/ADC UP, $18.63 ,  
2953,"ROLL 1.5""x10' PVC AG CLEAR/WHITE SUCTION HOSE", $17.60 ,  
2954,TW 8030S 8.7GPM 3000PSI 1450RPM 24mm SHAFT, $893.66 ,  
2958,290 PISTON PUMP 3.5GPM 1200PSI, $648.38 ,  
2959,ENGINE DRAIN PAIN RELIEVER FOR GX630-690 HONDA ENG, $11.86 ,  
2963,"CRIMP FITTING 1/4"" STEM X SOLID 1/4MPT 20", $5.42 ,  
2965,SP5181 RESTART SWITCH, $35.00 ,  
2967,1210.0333.00 O-RING OIL SIGHT GAUGE, $0.26 ,  
2969,MUFFLER PROTECTOR GX160-200, $10.69 ,  
2971,"LWD3020E 3GPM 2000PSI 3400RPM 5/8"" ELECTRIC FLANGE", $364.59 ,  
2973,REPLACEMENT ENCLOSURE BOX FOR H226-41400-700NA CAM, $23.96 ,  
2974,"COXREEL (117-3-400) 3/8""x400' 4000PSI", $230.57 ,  
2978,M-JET REPLACEMENT VARIABLE NOZZLE, $32.21 ,  
2982,5011.0214.00 RAIL KIT TW/SW SERIES, $20.38 ,  
2984,5011.0185.00 RAIL KIT FW SERIES, $19.75 ,  
2985,"LWD2020E 2.1GPM 2000PSI 3400RPM 5/8"" ELECTRIC FLAN", $358.20 ,  
2990,"TANK SCREEN 1/4 FPT, 50 MESH", $2.45 ,  
2991,"47120841 MANIFOLD 47 SERIES, BRASS", $524.62 ,  
2992,P.M.R. EZ3040G-VRT3-310EZ W/THERMAL RELIEF, $522.62 ,  
2994,1540500 ADAPTER, $9.58 ,  
2996,KIT 312 PACKING 15MM ET PUMPS, $62.62 ,  
2998,"LWS2020E 2.2GPM 2000PSI 1750RPM 5/8"" ELECTRIC FLAN", $285.54 ,  
2999,"FWS2-4030E 3.9GPM 3000PSI 1750RPM 1 1/8""ELECTRIC F", $552.71 ,  
3000,TW 5050S 5GPM 5000PSI 1450RPM 24mm SHAFT, $938.22 ,  
3001,TORCH F6RTC SPARK PLUG GX160-GX390, $3.70 ,  
3002,"STEAM NOZZLE BRASS 3/8MPT, BLANK", $9.79 ,  
3003,1210.0046.00 O-RING, $0.61 ,  
3004,"(200)QC SOCKET 3/8"" MNPT BRASS", $4.36 , $4.13 
3005,DK-7.0 BLUE DIRT KILLER NOZZLE 3200PSI, $106.06 ,  
3006,IDK-7.0 BLUE DIRT KILLER NOZZLE 4700PSI, $181.42 ,  
3007,IDK-10 BROWN DIRT KILLER NOZZLE 4700PSI, $181.42 ,  
3008,REPAIR KIT FOR DK-7.0 DIRT KILLER, $79.83 ,  
3009,REPAIR KIT FOR IDK-7.0 DIRT KILLER, $108.85 ,  
3010,REPAIR KIT FOR IDK-10.0 DIRT KILLER, $108.85 ,  
3013,MUFFLER PROTECTOR GX390, $18.23 ,  
3016,1215.0585.00 BXD UNLOADER REPAIR KIT MAXIMUM 2600, $60.29 ,  
3017,7910 O-RING, $0.65 ,  
3018,KIT 141 PACKING KIT 51 SERIES 18MM, $38.99 ,  
3020,EZ2542S 4.2GPM 2500PSI 1750RPM 24mm, $529.34 ,  
3021,KIT 118 PACKING KIT TV-TH SERIES, $16.22 ,  
3022,"100329 FLOW SWITCH W/PILOT 16GPM 4000PSI3A 250V, 3", $202.60 ,  
3023,190337 UNLOADER CARTRIDGE TV/TH SERIES, $84.26 ,  
3024,KIT 134 VALVE REPAIR KIT TV-TH SERIES, $34.96 ,  
3025,96735000 WASHER, $1.62 ,  
3026,90383900 O-RING BUNA-N, $1.18 ,  
3027,103018 PISTON ASSY MAGNETIC FLOW SWITCH, $10.58 ,  
3028,90382700 O-RING BUNA-N, $0.97 ,  
3029,"RUBBER GROMMET FOR 3/4"" HOLE IN .120"" THICK METAL", $0.40 ,  
3031,"SH 1 1/8"" BUSHING", $29.01 ,  
3032,H233-41400-710N4 220V 40A ON/OFF SWITCH W/ENCLOSUR, $73.76 ,  
3033,AR2408 CHECK VALVE KIT, $53.52 ,  
3035,AR43285 BLUE FLEX SEAL KIT, $54.03 ,  
3038,KIT 119 PACKING KIT W/RETAINER (1 CYL), $17.51 ,  
3039,KIT 148 PACKING REPL. 47 SERIES, $93.18 ,  
3040,"KIT 43 VALVE KIT, 77 SERIES", $233.79 ,  
3042,3200.0007.00 DRAIN PLUG, $16.42 ,  
3043,94-395-05 VITON DIAPHRAGM KIT, $61.58 ,  
3044,94-229-08 SANTOPRENE 100 PSI SWITCH KIT, $28.62 ,  
3046,2409.0048.00 PISTON ROD FW SERIES, $29.66 ,  
3047,3200.0051.00 DIP STICK ALL MODELS, $3.19 ,  
3048,INSTALLED 1/4MPT SOLID CRIMP FITTING, $5.96 ,  
3049,INSTALLED 1/4MPT SWIVEL CRIMP FITTING, $9.74 ,  
3050,INSTALLED 3/8MPT SOLID CRIMP FITTING, $5.46 ,  
3051,INSTALLED 3/8MPT SWIVEL CRIMP FITTING, $9.08 ,  
3054,"STEAM NOZZLE, FAN TYPE, 1.5mm, 1/4 FPT", $20.95 ,  
3055,45689 SEAL RETAINER FRONT & REAR, $5.29 ,  
3056,"INLINE GAS FILTER 1/4"" METAL DISPOSABLE", $2.98 ,  
3057,"INLINE GAS FILTER 5/16"" METAL DISPOSABLE", $3.71 ,  
3058,"TT9061EBF 2.11GPM 1500PSI 3400RPM 5/8"" ELEC. FLANG", $379.29 ,  
3059,T2031 SIXPLEX 9GPM 3000PSI SOLID SHAFT," $1,777.49 ",  
3060,1940560 SEAL, $7.28 ,  
3061,AR1343580 SPRING, $1.72 ,  
3062,AR43283 DESMOPAN SEAL KIT, $49.23 ,  
3064,AR1470210 O-RING, $0.23 ,  
