SKU,Item Name,Default Vendor Name,Default Unit Cost,Master Price,Current Selling Price,Last Price Update Date,Last Price Update Reason
1509,100-743 *272490* PRECLEANER FILTER FOR 394018,Barrens,5.04,,,,
1511,(12)120-345 STENS OIL FILTERREPLACE BRIGGS 491056,Barrens,10.63,,,,
1519,"30530 KIT, SEAL W/S-SPG",Barrens,87.50,,,,
1520,"(50)WAND PIPE 12"" CHROME PLATED",Barrens,4.71,,,,
1523,SUNTEC 12VDC COIL (GREEN),MPWSR,24.36,30.47,30.47,,
1524,SUNTEC 115 VOLT COIL (GRAY),Barrens,19.56,,,,
1525,SUNTEC 220 VOLT COIL (BLACK),Barrens,19.56,,,,
1526,SUNTEC 3753895 PIGTAIL CONNECTOR 2 WIRE,Barrens,6.05,,,,
1528,REPAIR KIT FOR ST601 (4000PSI GUNS ONLY),Barrens,9.51,,,,
1529,9557K479 EPDM AS568A-211 O-RING (2 FOR 2535),Barrens,0.88,,,,
1530,34260 KIT VALVE NBR 5DX 6DX (NEED 2),Barrens,66.17,,,,
1531,"34262 KIT, SEAL, NBR, W/S-SPRING, 6DX",Barrens,94.50,,,,
1533,"43500 SEAL, OIL, 80D, C/C, NBR 15-18PFR",Barrens,8.39,,,,
1536,"SIDE HANDLE FOR 1/4"" LANCES",Barrens,2.93,,,,
1540,"S.S. HEX HEAD SLOTTED 8-32 X 3/8"" (BALDOR BOX COVE",Barrens,0.27,,,,
1541,M8 NYLOC NUT FOR #4542 PUCK,Barrens,0.05,,,,
1542,5019.0045.00 KIT HOLLOW SHAFT SEALS,Barrens,36.07,,,,
1545,"12"" WATER BROOM W/O NOZZLES",Barrens,50.44,,,,
1547,"FLOAT VALVE BRASS ROD 1/4-20 x 2""",Barrens,3.39,,,,
1548,"FLOAT VALVE ROD 1/4-20 x 8""",Barrens,6.02,,,,
1553,3000 PSI 3/8x100' WHITEWATER HOSE,Barrens,336.78,,,,
1556,BOX OF 10 S.S. #20 HOSE CLAMPS,Barrens,8.82,,,,
1559,"INLINE GAS FILTER 5/16"" CLEAR PLASTIC",Barrens,3.80,,,,
1560,"BRASS HOSE SPLICER 1/4""",Barrens,1.00,,,,
1561,"BRASS HOSE SPLICER 3/8""",Barrens,1.38,,,,
1562,"BRASS HOSE SPLICER 1/2""",Barrens,1.77,,,,
1563,QC-MEG 40045 SPRAY NOZZLE WHITE HEAD,Barrens,5.48,,,,
1565,(25)SUTTNER ST-5 FLOW SWITCH VERTICAL MOUNT 8GPM,Barrens,40.45,,,,
1584,QC-MEG 4004 SPRAY NOZZLE WHITE HEAD,Barrens,5.48,,,,
1585,QC-MEG 40055 SPRAY NOZZLE WHITE HEAD,Barrens,5.48,,,,
1588,GIANT 22654A FLOW ACTUATED UNLOADER,Barrens,120.23,,,,
1589,QC-MEG 4005 SPRAY NOZZLE WHITE HEAD,Barrens,5.48,,,,
1590,QC-MEG 4006 SPRAY NOZZLE WHITE HEAD,Barrens,5.48,,,,
1591,QC-MEG 4007 SPRAY NOZZLE WHITE HEAD,Barrens,5.48,,,,
1592,QC-MEG 4008 SPRAY NOZZLE WHITE HEAD,Barrens,5.48,,,,
1593,"K3.0 UNLOADER, 2.1-3.0 GPM 400-1450 PSI",Barrens,106.31,,,,
1594,"K3.1 UNLOADER, 3.0-4.2 GPM 400-1450 PSI",Barrens,106.31,,,,
1595,"K3.2 UNLOADER, 4.2-5.5 GPM 400-1450 PSI",Barrens,106.31,,,,
1597,K5.0 UNLOADER 2.1-3.0GPM 1450-3000PSI,Barrens,112.87,,,,
1598,K5.1 UNLOADER 3.0-4.2 GPM 1450-3000PSI,Barrens,112.87,,,,
1599,K5.2 UNLOADER 4.2-6.6 GPM 1450-3000PSI,Barrens,112.87,,,,
1601,KIT 03 CRANKSHAFT OIL SEAL,Barrens,18.59,,,,
1602,KIT 23 PISTON ROD OIL SEAL,Barrens,21.48,,,,
1603,KIT 24 PISTON ROD OIL SEAL,Barrens,25.45,,,,
1604,KIT 27 PACKING ASSY. 20mm (1 CYL),Barrens,27.03,,,,
1605,KIT 28 PACKING ASSY. 20mm (1 CYL),Barrens,36.42,,,,
1606,KIT 29 PACKING ASSY. 22mm (1 CYL),Barrens,39.32,,,,
1607,KIT 37 PISTON ROD OIL SEAL,Barrens,29.30,,,,
1608,KIT 87 V-PACKING,Barrens,25.20,,,,
1609,KIT 97 PACKING,Barrens,20.43,,,,
1610,KIT 06 PISTON BOLT ASSY,Barrens,27.20,,,,
1611,KIT 96 PACKING ASSY. (1 CYL),Barrens,14.29,,,,
1612,KIT 21 HEADRING 20mm,Barrens,10.01,,,,
1613,KIT 11 HEADRINGS 22mm,Barrens,11.67,,,,
1614,KIT 04 VALVE CAPS & O-RINGS (6),Barrens,88.74,,,,
1615,KIT 88 (NEW STYLE) PACKING KIT 15mm,Barrens,55.55,,,,
1616,KIT 123 CHECK VALVES,Barrens,64.19,,,,
1617,52040009 CERAMIC PISTON 15mm 37.5mm long,Barrens,51.75,,,,
1618,51040009 CERAMIC PISTON 15mm 25mm long,Barrens,44.82,,,,
1619,44040109 CERAMIC PISTON 18mm,Barrens,54.22,,,,
1620,50040409 CERAMIC PISTON 20mm,Barrens,57.15,,,,
1621,51040166/51040109 CERAMIC PISTON 18mm,Barrens,57.40,,,,
1622,47040409 CERAMIC PISTON 20mm,Barrens,57.40,,,,
1623,KIT 127 NEW STYLE PACKING,Barrens,80.85,,,,
1624,"3"" THERMO PRO SWIVEL CASTER WITH 3/8""-16X 1"" STEM",Barrens,9.66,,,,
1627,"QC PLUG 1/4"" MNPT STAINLESS STEEL",Barrens,1.60,,,,
1628,GP CARRY CASE FOR PACKING EXTRACTOR KIT,Barrens,9.83,,,,
1630,GIANT 22912A UNLOADER UL221/1 RED SPRING 13GPM/240,Barrens,126.32,,,,
1631,GIANT 22913A UNLOADER UL221/1 ORANGE SPRING 13GPM/,Barrens,126.32,,,,
1632,21227 VALVE KIT F0R 21250B & 21290C,Barrens,5.71,,,,
1633,"TRIGGERJET 15"" SPRAYWAND 3/8"" BARB INLET",Barrens,36.40,,,,
1637,0019.0095.00 OIL SEAL (NEED 3/PUMP),Barrens,4.71,,,,
1638,47216970 INTERMEDIATE RING,Barrens,5.35,,,,
1643,"Y60038531 BANJO BOLT 1/4"" BSPP VB135",Barrens,17.04,,,,
1644,5.0 ORIFICE FOR FOAM-JET,Barrens,9.07,,,,
1645,0009.0106.00 BRASS PACKING,Barrens,18.35,,,,
1646,9.0102.00 BRASS PACKING,Barrens,18.35,,,,
1647,"STEEL NIPPLE 1/4"" X 4"" (FOR MXUCC3)",Barrens,4.72,,,,
1649,POLY HOSE BARB INSERT TEE 5/8 X 5/8 X 5/8,Barrens,1.59,,,,
1650,6.5 ORIFICE FOR FOAM-JET AND FOAMER W/BOTTLE,Barrens,9.07,,,,
1651,3200.0071.00 OIL PLUG 3/8 AXD,Barrens,3.80,,,,
1652,899110 ECONO VALVE KIT NBR(6 ASSEMBLIES),Barrens,82.69,,,,
1653,9.0200.00 BRASS PACKING,Barrens,20.24,,,,
1654,PA FOAM CANNON,Barrens,56.12,,,,
1655,(5)PA FOAM CANNON W/QT BOTTLE,Barrens,65.73,,,,
1657,"AL326 MOLDED GRIP 59"" LANCE",Barrens,17.38,,,,
1660,THROTTLE CONTROL KIT 5800PSI,Barrens,51.58,,,,
1669,"ROLL 3000 PSI 1/4""x500' BLUE NEPTUNE 14",Barrens,937.60,,,,
1674,FW2-4030S 4GPM 5000PSI 1450RPM 24mm,Barrens,553.03,,,,
1687,1/4 MEG 15025 WASHJET SPRAY NOZZLE,Barrens,5.39,,,,
1691,IDK-4.5 GREEN DIRT KILLER NOZZLE 4700PSI,Barrens,181.42,,,,
1692,REPAIR KIT FOR IDK-4.5 DIRT KILLER,Barrens,108.85,,,,
1693,"4500 PSI 3/8""x2' WHIP LINE M/MS",Barrens,19.34,,,,
1694,KIT 70 K7 UNLOADER MAINTENANCE KIT,Barrens,111.30,,,,
1696,"(10)ZZDBL36"" HEAVY DUTY DUAL LANCE",Barrens,91.92,,,,
1697,"ZZDBL72"" HEAVY DUTY DUAL LANCE",Barrens,109.56,,,,
1698,XWA-M5.5G40N 5.5GPM 4000PSI 1750RPM 24mm,Barrens,642.76,,,,
1699,SUTTNER ST-54 DUAL LANCE W/SIDE HANDLE 4500 PSI MA,Barrens,51.08,,,,
1700,1/4 MEG 00075 WASHJET SPRAY NOZZLE,Barrens,5.39,,,,
1701,1/4 MEG 15075 WASHJET SPRAY NOZZLE,Barrens,5.39,,,,
1702,1/4 MEG 25075 WASHJET SPRAY NOZZLE,Barrens,5.39,,,,
1703,1/4 MEG 40075 WASHJET SPRAY NOZZLE,Barrens,5.39,,,,
1704,QC-MEG 00075 SPRAY NOZZLE RED HEAD,Barrens,5.48,,,,
1705,QC-MEG 15075 SPRAY NOZZLE YELLOW HEAD,Barrens,5.48,,,,
1706,QC-MEG 25075 SPRAY NOZZLE GREEN HEAD,Barrens,5.48,,,,
1707,QC-MEG 40075 SPRAY NOZZLE WHITE HEAD,Barrens,5.48,,,,
1708,GP 1/8 MPT 4002 SPRAY NOZZLE,Barrens,3.71,,,,
1709,KIT 309 VALVE KIT ET SERIES PUMPS,Barrens,58.87,,,,
1710,GP 1/8 MPT 40025 SPRAY NOZZLE,Barrens,3.71,,,,
1711,90516500 ANTI-EXT. RING,Barrens,4.39,,,,
1712,"ST-8 FLOAT VALVE 1/2"" FPT WITH FLOAT",Barrens,21.77,,,,
1713,"ST-007 MOLDED GRIP 24"" LANCE 5800 PSI",Barrens,9.42,,,,
1714,"ST-007 MOLDED GRIP 36"" LANCE 5800 PSI",Barrens,9.89,,,,
1715,2840250 SUCTION EXTENSION RMW PUMP,Barrens,10.23,,,,
1716,"ST-007 MOLDED GRIP 47"" LANCE 5800 PSI",Barrens,12.38,,,,
1717,"ST-007 MOLDED GRIP 59"" LANCE 5800 PSI",Barrens,22.57,,,,
1718,"ST-007 MOLDED GRIP 79"" LANCE 5800 PSI",Barrens,23.21,,,,
1719,"ST-62 ADJ. CHEMICAL INJECTOR, 2-8GPM",Barrens,31.65,,,,
1720,QC-MEG 6540 SOAPER NOZZLE BLACK HEAD,Barrens,4.27,,,,
1721,ST-8K 1/2MPT ADAPTER ST-8 FLOAT VALVE,Barrens,10.17,,,,
1722,BRASS ADAPTER 1/4 FPT X 1/4 MPT,Barrens,9.57,,,,
1723,1/8 MEG 40065 WASHJET SPRAY NOZZLE,Barrens,5.34,,,,
1724,1/4 MEG 4030 WASHJET SPRAY NOZZLE,Barrens,5.39,,,,
1725,K5.2E UNLOADER 4.2-6.6 GPM 1450-3000PSI,Barrens,112.87,,,,
1729,60A RED 2.00 GPH HOLLOW CONE NOZZLE,Barrens,11.78,,,,
1731,ZMFIL GREEN CAP WATER FILTER 1/2FPT X 1/2MPT,Barrens,22.45,,,,
1732,701002 O-RING VALVE CAP (OLD 90384700),Barrens,0.74,,,,
1733,ADAMS 5044 REPAIR KIT FOR 5030 GUN,Barrens,14.78,,,,
1734,"VITON BROWN ""O"" RING FOR HPC & ADAMS 22mm SCREW CO",Barrens,0.43,,,,
1735,2840260 OUTLET EXTENSION RMW PUMP,Barrens,10.32,,,,
1736,"GARDEN HOSE WASHER FILTER, 50 MESH",Barrens,0.48,,,,
24.0095,Garden hose washer,MPWSR,0.47,0.80,0.80,,
1738,"(200)GARDEN HOSE QUICK COUPLE SOCKET, BRASS",Barrens,6.64,,,,
1739,(200)GARDEN HOSE QUICK COUPLE PLUG X 3/4 MGH,Barrens,3.23,,,,
1740,"ADAMS 5030 SPRAY GUN, 12 GPM/4500 PSI",Barrens,50.30,,,,
1742,A1YA-7912 SUNTEC FUEL PUMP,Barrens,160.05,,,,
1743,KIT 93 REPAIR KIT FOR W2 UNLOADERS,Barrens,41.28,,,,
1745,"(50)WAND PIPE 36"" CHROME PLATED",Barrens,9.91,,,,
1746,701016 0-RING BUNA-N 70,Barrens,0.74,,,,
1750,O-RING FOR GREEN CAP WATER FILTERS [BUNA N -- SIZE,Barrens,0.90,,,,
1751,K5.3 UNLOADER 6.6-10.8 GPM 1450-3000PSI,Barrens,112.87,,,,
1753,QUART BL PUMP LUBE API 10W-30,Barrens,7.78,,,,
1756,QC-MEG 1503 SPRAY NOZZLE YELLOW HEAD,Barrens,5.48,,,,
1757,QC-MEG 15035 SPRAY NOZZLE YELLOW HEAD,Barrens,5.48,,,,
1758,QC-MEG 2503 SPRAY NOZZLE GREEN HEAD,Barrens,5.48,,,,
1759,QC-MEG 25035 SPRAY NOZZLE GREEN HEAD,Barrens,5.48,,,,
1760,QC-MEG 4003 SPRAY NOZZLE WHITE HEAD,Barrens,5.48,,,,
1761,QC-MEG 40035 SPRAY NOZZLE WHITE HEAD,Barrens,5.48,,,,
1762,1/8 MEG 15045 WASHJET SPRAY NOZZLE,Barrens,5.34,,,,
1763,1/8 MEG 1505 WASHJET SPRAY NOZZLE,Barrens,5.34,,,,
1764,1/8 MEG 15055 WASHJET SPRAY NOZZLE,Barrens,5.34,,,,
1765,1/8 MEG 2504 WASHJET SPRAY NOZZLE,Barrens,5.34,,,,
1766,1/8 MEG 25045 WASHJET SPRAY NOZZLE,Barrens,5.34,,,,
1767,1/8 MEG 25055 WASHJET SPRAY NOZZLE,Barrens,5.34,,,,
1768,1/4 MEG 2502 WASHJET SPRAY NOZZLE,Barrens,5.39,,,,
1769,1/4 MEG 2503 WASHJET SPRAY NOZZLE,Barrens,5.39,,,,
1770,1/4 MEG 4003 WASHJET SPRAY NOZZLE,Barrens,5.39,,,,
1771,1/4 MEG 40035 WASHJET SPRAY NOZZLE,Barrens,5.39,,,,
1773,"SALZER M225US1A4552-00 110V 30A 2.5"" F.P.4 SCREW M",Barrens,72.98,,,,
1774,"SALZER S225US1A4553-00 220V 30A 2.5"" F.P.4 SCREW M",Barrens,85.14,,,,
1775,QUAD COUPLER BLUE INCLUDES STAINLESS STEEL PLUGS,Barrens,12.15,,,,
1776,QC-MEG 2540 SOAPER NOZZLE BLACK HEAD,Barrens,4.25,,,,
1778,ADAMS SWIVEL 90 DEG 1/2FPT x 1/2FPT,Barrens,48.24,,,,
1779,"REPAIR KIT FOR HOSE REEL 1/2"" SWIVEL",Barrens,13.91,,,,
1781,(15)DCG4000FSC COMPENSATING SPRAYGUN FOR NEW STYLE,Barrens,61.28,,,,
1782,"PKG 100 CABLE TIES 4""X.10"" 18# NATURAL",Barrens,2.79,,,,
1783,"XMV3G27D-F25 3GPM 2700PSI 3/4"" GAS",Barrens,369.36,,,,
1784,PMR INSTALLED OPTION VRT3-160 ON 1/2FPT,Barrens,67.93,,,,
1785,"PKG 100 CABLE TIES 8""X.19"" 50# BLACK",Barrens,6.11,,,,
1786,GIANT 22911A UNLOADER 13GPM 1400PSI YELLOW SPRING,Barrens,169.93,,,,
1788,"PKG 100 CABLE TIES 11""x.18"" 50# NATURAL",Barrens,10.93,,,,
1789,"PKG 100 CABLE TIES 11""x.18"" 50# BLACK",Barrens,10.93,,,,
1791,2840890 O-RING INLET & OUTLET RMW PUMP,Barrens,0.32,,,,
1792,PA HI-LO VARI-NOZZLE 3.0 (WHITE DOT),Barrens,17.16,,,,
1795,90518200 LONG LIFE RING,Barrens,1.68,,,,
1796,1/8 MEG 1503 WASHJET SPRAY NOZZLE,Barrens,5.34,,,,
1803,SUPPORT LEG FOR COMET SOFTWASH P40/20GR PUMP. NEED,Barrens,2.61,,,,
1807,GP QC 0004 RED NOZZLE,Barrens,3.71,,,,
1808,GP QC 00045 RED NOZZLE,Barrens,3.71,,,,
1809,GP QC 0005 RED NOZZLE,Barrens,3.71,,,,
1810,GP QC 00055 RED NOZZLE,Barrens,3.71,,,,
1811,GP QC 0006 RED NOZZLE,Barrens,3.71,,,,
1812,GP QC 1504 YELLOW NOZZLE,Barrens,3.71,,,,
1813,GP QC 15045 YELLOW NOZZLE,Barrens,3.71,,,,
1814,GP QC 1505 YELLOW NOZZLE,Barrens,3.71,,,,
1815,(250)GP QC 15055 YELLOW NOZZLE,Barrens,3.71,,,,
1816,GP QC 1506 YELLOW NOZZLE,Barrens,3.71,,,,
1817,GP QC 2504 GREEN NOZZLE,Barrens,3.71,,,,
1818,GP QC 25045 GREEN NOZZLE,Barrens,3.71,,,,
1819,GP QC 2505 GREEN NOZZLE,Barrens,3.71,,,,
1820,GP QC 25055 GREEN NOZZLE,Barrens,3.71,,,,
1821,GP QC 2506 GREEN NOZZLE,Barrens,3.71,,,,
1822,GP QC 4004 WHITE NOZZLE,Barrens,3.71,,,,
1823,GP QC 40045 WHITE NOZZLE,Barrens,3.71,,,,
1824,GP QC 4005 WHITE NOZZLE,Barrens,3.71,,,,
1825,GP QC 40055 WHITE NOZZLE,Barrens,3.71,,,,
1826,GP QC 4006 WHITE NOZZLE,Barrens,3.71,,,,
1827,GP 1/4 MPT 0002 SPRAY NOZZLE,Barrens,3.71,,,,
1828,GP 1/4 MPT 0003 SPRAY NOZZLE,Barrens,3.71,,,,
1829,GP 1/4 MPT 00035 SPRAY NOZZLE,Barrens,3.71,,,,
1830,GP 1/4 MPT 0004 SPRAY NOZZLE,Barrens,3.71,,,,
1831,GP 1/4 MPT 00045 SPRAY NOZZLE,Barrens,3.71,,,,
1832,GP 1/4 MPT 0005 SPRAY NOZZLE,Barrens,3.71,,,,
1833,GP 1/4 MPT 00055 SPRAY NOZZLE,Barrens,3.71,,,,
1834,GP 1/4 MPT 0006 SPRAY NOZZLE,Barrens,3.71,,,,
1835,GP 1/4 MPT 1504 SPRAY NOZZLE,Barrens,3.71,,,,
1836,GP 1/4 MPT 15045 SPRAY NOZZLE,Barrens,3.71,,,,
1837,GP 1/4 MPT 1505 SPRAY NOZZLE,Barrens,3.71,,,,
1838,GP 1/4 MPT 15055 SPRAY NOZZLE,Barrens,3.71,,,,
1839,GP 1/4 MPT 1506 SPRAY NOZZLE,Barrens,3.71,,,,
1840,GP 1/4 MPT 15065 SPRAY NOZZLE,Barrens,3.71,,,,
1841,GP 1/4 MPT 1507 SPRAY NOZZLE,Barrens,3.71,,,,
1842,GP 1/4 MPT 15075 SPRAY NOZZLE,Barrens,3.71,,,,
1843,GP 1/4 MPT 1508 SPRAY NOZZLE,Barrens,3.71,,,,
1844,GP 1/4 MPT 2504 SPRAY NOZZLE,Barrens,3.71,,,,
1845,GP 1/4 MPT 25045 SPRAY NOZZLE,Barrens,3.71,,,,
1846,GP 1/4 MPT 2505 SPRAY NOZZLE,Barrens,3.33,,,,
1847,GP 1/4 MPT 25055 SPRAY NOZZLE,Barrens,3.71,,,,
1848,GP 1/4 MPT 2506 SPRAY NOZZLE,Barrens,3.71,,,,
1849,GP 1/4 MPT 25065 SPRAY NOZZLE,Barrens,3.71,,,,
1850,GP 1/4 MPT 2507 SPRAY NOZZLE,Barrens,3.71,,,,
1851,GP 1/4 MPT 25075 SPRAY NOZZLE,Barrens,3.71,,,,
1852,GP 1/4 MPT 2508 SPRAY NOZZLE,Barrens,3.71,,,,
1853,GP 1/4 MPT 4004 SPRAY NOZZLE,Barrens,3.71,,,,
1855,GP 1/4 MPT 4005 SPRAY NOZZLE,Barrens,3.71,,,,
1856,GP 1/4 MPT 40055 SPRAY NOZZLE,Barrens,3.71,,,,
1857,GP 1/4 MPT 4006 SPRAY NOZZLE,Barrens,3.71,,,,
1858,GP 1/4 MPT 40065 SPRAY NOZZLE,Barrens,3.71,,,,
1859,GP 1/4 MPT 4007 SPRAY NOZZLE,Barrens,3.71,,,,
1860,GP 1/4 MPT 40075 SPRAY NOZZLE,Barrens,3.71,,,,
1861,GP 1/4 MPT 4008 SPRAY NOZZLE,Barrens,3.71,,,,
1862,1/8 MEG 1506 WASHJET SPRAY NOZZLE,Barrens,5.34,,,,
1863,1/8 MEG 2503 WASHJET SPRAY NOZZLE,Barrens,5.34,,,,
1864,1/8 MEG 2506 WASHJET SPRAY NOZZLE,Barrens,5.34,,,,
1867,0202.0022.00 CERAMIC PISTON 18mm,Barrens,44.17,,,,
1868,"Y14410100 GASKET 1/2"" (STEEL W/RUBBER)",Barrens,5.13,,,,
1869,10045509 CERAMIC SEAT FOR ROTOMAX,Barrens,18.72,,,,
1870,"2530009 ROTARY ARM ASSY FOR 20"" FSC",Barrens,34.24,,,,
1875,2100279 SWIVEL REPAIR KIT MAJOR,Barrens,101.83,,,,
1878,"QC PLUG 1/2"" FPT BRASS",Barrens,3.56,,,,
1883,"PLASTIC 3/8"" SPEEDY HOSE CLAMP",Barrens,0.72,,,,
1885,"Y60005931 FITTING, OUTLET, 3/8 NPT",Barrens,18.24,,,,
1887,SSE-1526-17-18 RB W/FH-3 FRONT LOW MOUNT& FH-3 REA,Barrens,1891.01,,,,
1888,GP QC 2508 GREEN NOZZLE,Barrens,3.71,,,,
1889,GIANT PRESSURE RELIEF 3/8MPT 2400-3600PS,Barrens,10.41,,,,
1890,BRASS 1/4 VEEJET 2510 SOAPER NOZZLE,Barrens,3.02,,,,
1891,BRASS 1/4 VEEJET 2515 SOAPER NOZZLE,Barrens,3.02,,,,
1892,BRASS 1/4 VEEJET 2520 SOAPER NOZZLE,Barrens,3.02,,,,
1893,BRASS 1/4 VEEJET 2530 SOAPER NOZZLE,Barrens,3.02,,,,
1894,BRASS 1/4 VEEJET 2540 SOAPER NOZZLE,Barrens,3.02,,,,
1895,BRASS 1/4 VEEJET 2550 SOAPER NOZZLE,Barrens,3.02,,,,
1896,BRASS 1/4 VEEJET 2560 SOAPER NOZZLE,Barrens,3.02,,,,
1897,BRASS 1/4 VEEJET 4010 SOAPER NOZZLE,Barrens,3.02,,,,
1898,BRASS 1/4 VEEJET 4015 SOAPER NOZZLE,Barrens,3.02,,,,
1899,BRASS 1/4 VEEJET 4050 SOAPER NOZZLE,Barrens,3.02,,,,
1900,BRASS 1/4 VEEJET 4060 SOAPER NOZZLE,Barrens,3.02,,,,
1901,BRASS 1/4 VEEJET 6550 SOAPER NOZZLE,Barrens,3.02,,,,
1902,BRASS 1/4 VEEJET 6560 SOAPER NOZZLE,Barrens,3.02,,,,
1904,"SET 47200074 PUMP RAIL 1 3/8"" WITH SCREWS",Barrens,9.98,,,,
1905,"Y60100831 BAYONET BOLT 1/2"" BSPP VB75",Barrens,22.78,,,,
1906,GP QC 2510 GREEN NOZZLE,Barrens,3.71,,,,
1908,2103220 SWIVEL,Barrens,164.73,,,,
1909,GP QC 40075 WHITE NOZZLE,Barrens,3.71,,,,
1912,2840270 BRASS GARDEN HOSE KNOB,Barrens,3.35,,,,
1913,GP QC 25075 GREEN NOZZLE,Barrens,3.71,,,,
1921,"KIT 174 SEAL, 16mm *1 EA*",Barrens,148.84,,,,
1922,2100203 SWIVEL REPAIR KIT MINOR,Barrens,13.65,,,,
1924,"3/8"" x 4' NEPTUNE 4000 GRAY HOSE 3/8MPT X 3/8MPT",Barrens,17.34,,,,
1925,2748 RAIL KIT FOR XW SERIES PUMP,Barrens,13.68,,,,
1935,56 PUMP 5.5/3500,Barrens,1557.38,,,,
1936,7860 CAT UNLOADER W/INJECTOR,Barrens,177.46,,,,
1937,MOS 35.908 DGF SWIVEL*COLD WATER*,Barrens,130.07,,,,
1940,MOS 33.910 DGF SWIVEL REPAIR KIT,Barrens,11.43,,,,
1943,"100488 SEAL, OIL, C/C, NBRS 35FR, 35, 38PF",Barrens,17.20,,,,
1944,KIT 42118 UNLOADER REPAIR RMV & RMW,Barrens,41.23,,,,
1946,"10001-01607 VALVE KIT LW,ZW,FW,HW,SW",Barrens,58.00,,,,
1947,10002-01690 KIT 15mm CERAMIC PISTONS *3 EA*,Barrens,132.52,,,,
1953,GP 1/4 MPT 00025 SPRAY NOZZLE,Barrens,3.71,,,,
1954,GP 1/4 MPT 15025 SPRAY NOZZLE,Barrens,3.71,,,,
1955,GP 1/4 MPT 25025 SPRAY NOZZLE,Barrens,3.71,,,,
1956,ST-61 METERING VALVE FOR ST-62,Barrens,15.37,,,,
1958,ADAMS ADJ ACID INJECTOR 2-3GPM 1.8mm 20%,Barrens,44.45,,,,
1959,ADAMS ADJ ACID INJECTOR 3-5GPM 2.1mm 20%,Barrens,44.45,,,,
1960,ADAMS ADJ ACID INJECTOR 5-8GPM 2.3mm 20%,Barrens,44.37,,,,
1961,"48787 CAP, FILLER, W/O-RING, C/C 6DX",Barrens,13.16,,,,
1965,AR1540272 OUTLET BAYONET BOLT 20992,Barrens,8.85,,,,
1966,ACID INJECTOR REPAIR KIT (FITS ALL GPM FLOW RATES),Barrens,6.15,,,,
1974,T41 12 GPM 900 PSI SOLID SHAFT,Barrens,1207.64,,,,
1975,MOS 82.9098 QUAD ROTARY SPRAY ARM,Barrens,174.14,,,,
1982,TT941 3.43GPM 1500PSI 24mm SHAFT,Barrens,333.92,,,,
1983,EP1811S17 3.5 GPM 2500 PSI SOLID SHAFT,Barrens,414.72,,,,
1985,Y60100731 BAYONET BOLT 3/8 BSPP VB75,Barrens,22.06,,,,
1986,TS1041 8GPM 1600PSI SOLID SHAFT,Barrens,1369.40,,,,
1989,"900.436 REPL. BRUSH ASSY 21""",Barrens,109.93,,,,
1990,T921 PUMP - REF 1997,Barrens,569.43,,,,
1991,"PA S.S. CHECK VALVE 3/8"" 6500PSI 10.5GPM",Barrens,23.09,,,,
1993,"(400)QC PLUG 1/4"" MNPT STEEL PLATED",Barrens,1.59,,,,
1994,REFER TO 6971-GP SUPERSEDED TS1011 WIH TSS1511,Barrens,630.16,,,,
1996,TS1321 4.75GPM 2100PSI SOLID SHAFT,Barrens,586.35,,,,
1997,T1321 5.5GPM 2100PSI SOLID SHAFT,Barrens,586.35,,,,
1998,TS1531 7.9GPM 2175PSI SOLID SHAFT,Barrens,1703.87,,,,
2000,51.278 22mm x 1/4MPT SCREW PLUG,Barrens,20.87,,,,
2002,MOS 50.151 22mm BLUE SCREW COUPLER X 1/4 MPT,Barrens,16.92,,,,
2003,*REFER TO 7380* 4.2GPM 3045PSI 3400RPM 24mm SHAFT,Barrens,464.23,,,,
2004,MOS 50.152 22mm BLUE SCREW COUPLER X 1/4 FPT,Barrens,16.92,,,,
2005,TS1621 4.75GPM 2500PSI 1450RPM 24mm,Barrens,762.54,,,,
2006,T1621 5GPM 2500PSI SOLID SHAFT NICKLE PLATED,Barrens,762.54,,,,
2008,TS1711 3.5GPM 2700PSI SOLID SHAFT,Barrens,648.89,,,,
2009,T9211 PUMP 4GPM 3000PSI SOLID SHAFT 1750,Barrens,722.60,,,,
2010,TS2011 4GPM 3500PSI 1450RPM SOLID SHAFT (NICKEL PL,Barrens,689.04,,,,
2012,TS2021 NICKEL PLT HEAD 5.6GPM 3500PSI 1450RPM,Barrens,557.04,,,,
2013,T9281 4GPM 4000PSI 1750RPM 24mm SHAFT,Barrens,928.80,,,,
2015,"LASER CUT ALUM ""L"" BRACKET FOR F6C & F8C BASES TO",Barrens,3.25,,,,
2019,1/8 MEG 0004 WASHJET SPRAY NOZZLE,Barrens,5.34,,,,
2020,1/8 MEG 0002 WASHJET SPRAY NOZZLE,Barrens,5.34,,,,
2021,1/8 MEG 1502 WASHJET SPRAY NOZZLE,Barrens,5.34,,,,
2022,1/8 MEG 2502 WASHJET SPRAY NOZZLE,Barrens,5.34,,,,
2024,"QC SOCKET 1/4"" FNPT STAINLESS STEEL",Barrens,4.50,,,,
2025,"QC SOCKET 3/8"" MNPT STAINLESS STEEL",Barrens,5.30,,,,
2028,"43302 WICK, LONG TAB",Barrens,1.54,,,,
2030,"PA BRASS SWIVEL 1/4"" M/F 4050 PSI",Barrens,15.23,,,,
2031,(120)3/4 FGH SWIVEL X 1/2 MPT FITTING,Barrens,7.65,,,,
2038,"O-RING VITON BROWN FOR 1/2"" QC SOCKETS",Barrens,1.08,,,,
